id,1hr,3hr,5hr,6hr,6hr,7hr,8hr
S0_M_T660,6.6611,5.3893,3.7571,3.5255,3.5142,3.2146,3.2146
S0_M_T662,9.7893,8.2841,7.1592,6.5699,6.6137,6.2977,5.946
S0_M_T663,6.5593,5.0332,3.2146,3.2146,3.2146,3.2146,3.2146
S0_M_T665,7.1082,5.5186,4.4092,3.8474,3.7068,3.3691,3.2146
S0_M_T667,7.0088,4.9743,4.2717,3.2146,3.2918,3.2146,3.4696
S0_M_T668,9.4533,7.773,6.3421,5.5699,5.7512,5.6525,5.1844
S0_M_T67,8.2561,6.7987,5.904,5.7349,5.4617,4.8269,3.8317
S0_M_T670,7.6105,5.9439,4.5347,4.1104,4.0288,3.2146,3.4696
S0_M_T671,6.628,5.7816,3.7571,3.6954,3.7068,3.8279,3.8317
S0_M_T672,7.9953,5.8487,4.7571,4.3328,4.4073,3.8279,3.662
S0_M_T676,8.808,6.8651,6.0372,4.4324,5.1663,4.8269,4.2463
S0_M_T677,10.5066,8.9667,7.7699,6.9005,7.2304,6.7067,6.361
S0_M_T679,6.5593,4.7112,3.2146,3.2146,3.2146,3.2146,3.2146
S0_M_T681,8.0338,5.9439,4.1197,3.6954,3.8768,3.8279,3.2146
S0_M_T682,6.3719,4.1967,4.1197,3.6954,3.2146,3.3691,3.2475
S0_M_T683,8.0083,6.9285,6.4733,5.6954,5.7068,5.6525,5.4156
S0_M_T685,6.5941,5.2473,3.7571,3.2146,3.2918,3.2146,3.2146
S0_M_T686,8.6683,7.1172,5.7571,5.2803,5.3507,5.2253,4.1209
S0_M_T687,7.541,6.4337,5.0372,4.1104,4.4073,3.8279,3.2475
S0_M_T688,7.0088,6.1172,4.9498,3.9849,4.4073,3.8279,3.2475
S0_M_T697,7.2887,5.8487,5.0372,4.4324,3.8768,4.1754,3.8317
S0_M_T698,6.4498,4.8487,3.2717,3.2146,3.2918,3.2146,3.2146
S0_M_T7,6.5237,4.4768,3.2146,3.2146,3.2146,3.2146,3.2146
S0_M_T70,8.2561,6.7987,5.904,5.7349,5.4617,4.8269,3.8317
S0_M_T701,7.1786,5.1967,3.7571,3.2146,3.2918,3.2146,3.2146
S0_M_T704,6.8454,5.1442,4.1197,3.3328,3.7068,3.6905,3.2146
S0_M_T708,8.6354,6.6931,5.8566,4.9178,5.1663,5.1222,4.568
S0_M_T709,7.2236,5.2473,4.2717,3.5255,3.2918,3.2146,3.2146
S0_M_T711,7.391,5.4337,4.4092,3.5255,4.0288,3.2146,3.4696
S0_M_T713,8.5045,6.4117,5.2717,4.1104,4.5142,3.9532,3.9835
S0_M_T715,6.7562,4.9743,3.5347,3.2146,3.2146,3.2146,3.2146
S0_M_T718,7.084,4.5592,3.7571,3.2146,3.2146,3.2146,3.2475
S0_M_T72,7.5049,5.8156,4.7571,4.4324,4.2918,4.1754,4.1209
S0_M_T720,6.9019,5.1967,3.2146,3.2146,3.5142,3.2146,3.2146
S0_M_T721,6.4114,4.3893,3.2146,3.2146,3.2146,3.2146,3.2146
S0_M_T722,7.6273,5.4337,4.4092,3.5255,3.7068,3.2146,3.2146
S0_M_T725,6.8163,5.5988,4.6502,3.9849,3.8768,3.9532,3.2475
S0_M_T729,6.7562,4.6372,3.2146,3.2146,3.2146,3.2146,3.2146
S0_M_T73,7.1786,5.5592,4.6502,3.5255,4.1663,3.9532,3.2146
S0_M_T730,7.6605,6.3201,4.2717,3.9849,3.8768,3.3691,3.4696
S0_M_T733,6.9828,5.5988,4.9498,3.8474,3.5142,3.6905,3.2146
S0_M_T734,8.7243,7.5186,6.0372,5.1104,5.2918,5.1222,4.9089
S0_M_T736,7.7246,6.5186,4.9498,4.7734,4.9548,4.4552,4.2463
S0_M_T737,6.6935,4.5592,3.2717,3.2146,3.2146,3.2146,3.2146
S0_M_T738,7.2887,5.5186,4.6502,3.8474,3.8768,3.8279,3.4696
S0_M_T74,8.8589,7.3666,6.4092,5.4797,5.5142,5.4546,5.1844
S0_M_T742,7.5761,6.272,5.2717,3.8474,4.1663,4.4552,4.568
S0_M_T744,6.5593,5.1967,3.9498,3.5255,3.5142,3.6905,3.2146
S0_M_T745,6.3313,4.9743,3.7571,3.6954,3.5142,3.2146,3.662
S0_M_T746,8.1197,7.1575,6.7311,6.049,6.3507,5.9216,5.3612
S0_M_T747,6.5237,5.5186,4.9498,3.6954,4.1663,3.9532,3.662
S0_M_T748,6.4873,5.7469,4.9498,4.3328,4.5142,4.4552,4.6611
S0_M_T751,6.6611,4.8487,3.2146,3.3328,3.5142,3.2146,3.2146
S0_M_T753,6.7252,5.1442,3.7571,3.8474,3.5142,3.3691,3.2146
S0_M_T754,7.9424,5.8156,4.1197,4.1104,3.8768,3.8279,3.4696
S0_M_T763,7.4106,5.8156,5.1977,4.1104,4.4073,3.3691,3.2475
S0_M_T765,8.5227,6.5391,5.7046,5.049,5.0288,4.2748,4.3617
S0_M_T768,6.0098,5.5592,4.4092,3.9849,4.0288,3.6905,3.2146
S0_M_T769,6.2895,5.6747,4.8566,3.6954,3.2918,3.6905,4.2463
S0_M_T773,7.0594,5.8487,5.0372,4.1104,4.4073,3.3691,3.8317
S0_M_T775,7.6605,6.4337,4.7571,3.9849,4.6137,3.9532,3.2146
S0_M_T776,7.541,7.2597,6.8324,6.3584,6.3216,5.0112,5.1203
S0_M_T779,7.0594,5.7112,4.2717,4.1104,4.2918,3.3691,3.2475
S0_M_T785,6.0098,6.7292,6.6222,6.1402,6.4617,4.6895,4.8309
S0_M_T791,8.6926,7.0758,6.0372,5.4324,5.5648,4.9524,4.7485
S0_M_T792,8.3198,7.3318,6.2717,5.7734,6.1331,5.2253,4.8309
S0_M_T799,9.4952,7.7292,6.6777,5.6547,5.7512,5.2253,5.1844
S0_M_T8,6.4498,5.0332,3.9498,3.2146,3.2918,3.3691,3.4696
S0_M_T802,9.234,8.124,6.7571,5.9517,6.1987,5.8265,5.1203
S0_M_T805,6.7252,5.9743,5.8566,5.3834,5.5142,4.4552,3.9835
S0_M_T807,6.4114,5.7469,4.6502,4.5255,4.6137,4.1754,3.4696
S0_M_T809,8.0083,7.0332,6.4092,5.6547,5.8768,5.3672,5.1844
S0_M_T81,7.6105,6.004,4.8566,4.1104,4.1663,3.5388,3.2146
S0_M_T812,6.5941,5.7112,4.5347,4.1104,4.0288,3.8279,3.2475
S0_M_T814,7.084,5.3435,4.2717,3.6954,4.1663,3.8279,3.2146
S0_M_T820,6.3313,4.5592,3.9498,3.2146,3.2146,3.2146,3.2146
S0_M_T821,6.5593,4.7112,3.2717,3.2146,3.2146,3.2146,3.2146
S0_M_T825,7.9823,6.3666,4.6502,4.2259,4.7068,4.0686,3.662
S0_M_T828,7.6273,5.1967,4.2717,4.1104,4.0288,3.2146,3.2146
S0_M_T829,6.7252,4.5592,3.2717,3.2146,3.2918,3.2146,3.2146
S0_M_T831,6.7865,4.9743,4.4092,3.5255,3.7068,3.2146,3.2146
S0_M_T832,6.4114,4.7816,3.2146,3.2146,3.2146,3.2146,3.2146
S0_M_T833,7.084,4.8487,4.5347,3.5255,3.5142,3.2146,3.2146
S0_M_T834,7.3097,5.8156,4.9498,3.9849,4.0288,3.2146,3.2146
S0_M_T838,7.2236,5.9439,4.9498,4.1104,4.1663,3.6905,3.4696
S0_M_T84,6.4114,5.7469,4.6502,4.2259,4.0288,3.9532,3.662
S0_M_T840,7.9014,6.2222,5.2717,4.7734,4.2918,4.7599,3.2475
S0_M_T844,7.7402,6.0898,4.5347,4.1104,4.4073,4.2748,3.2475
S0_M_T845,8.3301,6.6181,5.2717,4.5255,4.6137,4.0686,3.8317
S0_M_T847,8.9556,7.2473,6.3073,5.2803,5.7943,4.8269,4.568
S0_M_T848,6.628,5.4337,4.9498,4.1104,4.6137,3.6905,3.662
S0_M_T857,6.628,5.2473,3.9498,3.8474,3.2146,3.2146,3.2146
S0_M_T859,8.1078,6.7112,5.7571,5.3834,5.6137,4.9524,4.8309
S0_M_T861,7.7246,6.6561,5.5347,4.6954,5.2918,4.4552,3.8317
S0_M_T865,9.7666,7.6277,6.5936,5.7349,6.1987,5.689,5.5676
S0_M_T867,8.9286,7.4768,6.3073,5.7349,5.7512,5.5766,5.0532
S0_M_T868,7.3305,5.3435,4.9498,4.1104,3.8768,4.2748,3.4696
S0_M_T870,6.4114,5.0898,4.4092,3.8474,4.0288,3.2146,3.4696
S0_M_T874,6.9294,5.5988,4.7571,3.6954,3.8768,3.6905,3.2146
S0_M_T877,8.8731,7.3893,6.3421,5.4797,5.8361,5.689,4.9829
S0_M_T879,6.7252,5.1442,3.9498,3.3328,3.7068,3.2146,3.2146
S0_M_T881,6.4114,3.8487,3.2146,3.2146,3.2146,3.2146,3.2146
S0_M_T882,6.8454,5.0898,3.5347,3.2146,3.2146,3.2146,3.2146
S0_M_T883,6.7562,5.0898,3.7571,3.5255,3.2146,3.2146,3.2146
S0_M_T887,7.1321,5.5186,4.6502,4.5255,4.2918,3.2146,3.2146
S0_M_T894,7.9691,5.8487,4.5347,3.6954,4.0288,3.5388,3.2146
S0_M_T895,8.4676,7.1707,5.9941,5.2803,5.5142,5.2741,4.9829
S0_M_T896,6.4114,4.3893,3.7571,3.3328,3.2146,3.2146,3.2146
S0_M_T9,7.7246,6.272,5.5347,4.6129,5.0288,4.7599,4.2463
S0_M_T90,7.0594,6.272,5.1977,4.9849,4.1663,4.2748,4.568
S0_M_T900,6.3313,5.4337,4.2717,3.9849,4.1663,3.3691,3.2146
S0_M_T901,6.4114,4.7112,3.2717,3.2146,3.5142,3.5388,3.8317
S0_M_T902,7.9823,6.4117,5.2717,4.9849,5.0288,4.8269,4.3617
S0_M_T903,6.8739,5.8812,5.1197,3.8474,3.7068,3.8279,3.2146
S0_M_T906,6.8739,5.5592,4.6502,4.4324,4.6137,3.5388,3.2146
S0_M_T909,6.7562,5.2962,3.9498,3.6954,4.0288,3.8279,3.4696
S0_M_T911,6.7562,5.7469,5.0372,4.6954,4.9548,3.9532,3.662
S0_M_T912,7.4865,6.0617,4.8566,4.5255,4.2918,4.2748,3.662
S0_M_T913,6.4873,4.9129,4.2717,3.2146,3.2918,3.2146,3.2146
S0_M_T916,6.4498,5.3893,3.9498,3.5255,3.7068,3.2146,3.2146
S0_M_T917,6.3719,5.7469,5.0372,4.1104,4.2918,3.5388,3.2146
S0_M_T920,7.523,6.1172,5.0372,4.2259,4.4073,4.4552,3.2146
S0_M_T922,7.1082,5.9439,5.2717,4.7734,5.2304,4.6895,3.662
S0_M_T926,6.7252,6.1967,4.6502,4.2259,4.1663,4.1754,3.4696
S0_M_T931,7.3305,6.004,5.4733,5.1104,5.2304,4.6895,4.2463
S0_M_T934,7.0088,5.7112,4.2717,3.8474,3.5142,3.2146,3.2146
S0_M_T937,6.5941,4.5592,3.2717,3.2146,3.2146,3.2146,3.2146
S0_M_T940,6.8454,5.3893,4.5347,3.9849,3.2918,3.5388,3.2146
S0_M_T946,6.3719,4.9743,3.9498,3.3328,3.5142,3.2146,3.2146
S0_M_T948,6.7252,5.5186,3.9498,3.2146,3.7068,3.2146,3.2475
S0_M_T952,6.9294,4.9129,3.7571,3.6954,3.2918,3.5388,3.2146
S0_M_T953,7.391,6.3201,5.3421,4.5255,4.7943,4.3678,4.4686
S0_M_T954,8.5495,6.9743,6.0372,4.7734,5.1663,4.891,4.1209
S0_M_T955,6.6935,4.6372,3.9498,3.2146,3.5142,3.2146,3.4696
S0_M_T956,8.1316,7.0617,6.1592,5.6129,5.6137,5.1222,4.6611
S0_M_T960,6.4873,5.0332,3.5347,3.2146,3.2146,3.2146,3.2146
S0_M_T961,6.9019,5.5988,4.7571,3.6954,4.0288,3.3691,3.2146
S0_M_T964,8.8731,7.589,7.0583,6.2803,6.3507,5.8589,5.4681
S0_M_T965,9.3503,7.9743,6.7826,6.1979,6.3216,5.9216,5.6607
S0_M_T966,8.3906,7.1442,6.4733,5.8109,5.8768,5.4546,4.3617
S0_M_T967,7.0594,4.7816,3.5347,3.8474,3.2146,3.6905,3.2146
S0_M_T97,7.0594,6.272,5.1977,4.9849,4.1663,4.2748,4.568
S0_M_T970,7.8009,6.1967,4.7571,3.8474,4.7068,3.9532,3.2475
S0_M_T976,9.1548,7.8651,7.1396,6.5255,6.4073,5.9216,5.946
S0_M_T980,6.9828,6.004,4.6502,3.3328,4.4073,3.9532,3.8317
S0_M_T983,7.9289,7.4978,6.9498,6.2803,6.5142,5.5766,5.5187
S0_M_T985,8.8942,7.4768,6.5347,5.883,6.0644,5.615,5.1844
S0_M_T987,8.4392,6.7816,5.4092,5.2259,4.9548,4.2748,4.7485
S0_M_T994,7.2673,5.1967,3.2146,3.3328,3.2146,3.2146,3.2146
S0_M_T998,8.3301,7.0332,5.8566,5.1693,5.5648,5.0112,4.6611
S1_H_T10,6.5941,6.8487,6.376,5.7349,6.1331,5.0112,4.568
S1_H_T100,7.1082,6.2962,4.6502,4.1104,4.7068,3.6905,3.2475
S1_H_T1003,9.0772,6.8971,5.904,5.4797,5.6137,5.1747,4.2463
S1_H_T1011,7.3097,5.9129,5.0372,4.3328,4.7068,4.2748,3.662
S1_H_T1017,6.628,4.9743,4.6502,3.6954,3.7068,3.2146,3.2146
S1_H_T1018,7.786,6.4337,4.9498,4.7734,4.6137,3.8279,3.4696
S1_H_T1023,7.6105,5.7469,4.9498,4.1104,4.5142,4.2748,3.662
S1_H_T1025,6.5941,4.7816,4.4092,3.2146,3.5142,3.2146,3.2146
S1_H_T1027,7.5934,5.8156,4.5347,3.8474,3.2918,3.5388,3.2146
S1_H_T1028,7.0088,5.8156,4.1197,3.8474,3.5142,3.2146,3.2146
S1_H_T1029,6.5237,4.9129,3.5347,3.2146,3.2146,3.2146,3.2146
S1_H_T1031,7.9823,7.0187,6.2352,5.2803,5.1663,4.891,4.2463
S1_H_T1038,6.4114,4.8487,3.7571,3.2146,3.2146,3.2146,3.2146
S1_H_T1039,9.8372,8.9011,7.7046,6.9684,6.9923,6.1998,5.6149
S1_H_T104,8.6602,7.272,6.7046,5.7349,5.7068,5.3672,5.4681
S1_H_T1048,6.5237,4.8487,3.5347,3.2146,3.2146,3.2146,3.2146
S1_H_T1051,8.627,6.7644,5.5347,4.6129,4.1663,3.9532,3.662
S1_H_T1056,6.3719,5.4337,4.1197,3.2146,3.2918,3.5388,3.2146
S1_H_T1062,7.5586,6.272,4.5347,4.3328,4.4073,4.7599,3.2475
S1_H_T1070,6.4498,4.5592,3.2717,3.2146,3.2146,3.2146,3.2146
S1_H_T1071,6.6611,4.3893,3.2146,3.2146,3.2146,3.2146,3.2146
S1_H_T1072,7.1321,5.7816,4.1197,4.1104,3.5142,3.2146,3.2146
S1_H_T1073,6.9563,5.9129,4.7571,4.3328,4.6137,3.8279,3.662
S1_H_T1074,7.1555,5.0332,4.4092,3.3328,3.8768,3.3691,3.662
S1_H_T1075,7.6929,5.6372,4.5347,3.6954,3.8768,3.8279,3.662
S1_H_T1079,6.6611,4.8487,3.5347,3.2146,3.2918,3.2146,3.2146
S1_H_T108,7.6105,6.9592,6.376,5.2803,5.4617,4.6895,4.8309
S1_H_T1084,6.628,5.0898,3.2717,3.2146,3.2918,3.2146,3.2475
S1_H_T1086,7.9289,5.4768,4.1197,3.9849,3.2146,3.2146,3.2475
S1_H_T1092,6.5237,4.9129,4.1197,3.3328,3.2146,3.2146,3.2146
S1_H_T1094,8.2008,6.7469,5.8566,5.3834,5.2304,4.4552,4.2463
S1_H_T1095,8.0589,6.3435,5.4092,4.4324,5.0288,4.1754,3.662
S1_H_T1102,8.1434,6.6931,5.3421,4.2259,4.0288,3.8279,3.2146
S1_H_T111,8.9556,8.0475,7.1396,6.1402,6.4882,5.9216,5.3047
S1_H_T1112,7.786,5.9743,5.1197,4.4324,4.4073,4.6156,3.2475
S1_H_T1115,7.2457,5.2473,4.5347,3.9849,3.2918,3.9532,3.2475
S1_H_T1118,6.6935,5.2962,3.5347,3.2146,3.2146,3.2146,3.2146
S1_H_T1120,6.4498,5.7112,5.8566,5.3328,5.2918,4.2748,4.3617
S1_H_T1121,6.628,4.9129,3.5347,3.2146,3.2146,3.2146,3.2146
S1_H_T1122,7.8448,6.2222,5.0372,3.9849,4.4073,3.3691,3.9835
S1_H_T1125,8.1895,5.9129,4.4092,4.1104,3.5142,3.6905,3.2475
S1_H_T1126,6.8739,5.1442,4.2717,3.3328,3.2918,3.2146,3.2146
S1_H_T1138,6.3719,4.6372,3.2146,3.2146,3.2146,3.2146,3.2146
S1_H_T1141,6.5941,4.7816,3.7571,3.2146,3.5142,3.2146,3.2146
S1_H_T1145,7.0088,5.6747,5.0372,4.4324,4.1663,3.5388,3.2146
S1_H_T1146,7.1321,5.4768,4.5347,3.5255,3.2918,3.2146,3.2146
S1_H_T1150,6.628,4.7816,3.9498,3.5255,3.2146,3.2146,3.2146
S1_H_T1152,7.523,6.1172,5.2717,4.7734,4.8768,4.0686,3.2475
S1_H_T1158,8.3607,6.7644,5.1197,4.1104,4.7943,4.0686,3.4696
S1_H_T1161,7.7709,6.0898,4.2717,3.6954,4.1663,3.3691,3.2146
S1_H_T1164,6.6935,4.9129,4.1197,3.5255,3.2146,3.2146,3.2146
S1_H_T1166,7.3305,5.5988,4.2717,3.2146,4.4073,3.9532,3.4696
S1_H_T1167,8.2776,6.272,4.5347,4.1104,4.6137,4.2748,3.9835
S1_H_T1169,6.628,4.5592,3.2146,3.2146,3.2146,3.2146,3.2146
S1_H_T117,7.5761,6.7112,6.4092,5.883,6.0992,5.4116,5.3047
S1_H_T1174,6.6935,5.2473,4.1197,3.5255,3.2146,3.2146,3.2146
S1_H_T1175,7.2887,5.8812,4.9498,4.3328,3.8768,4.6156,3.4696
S1_H_T118,6.7562,5.8487,5.1197,4.9849,4.2918,4.4552,3.662
S1_H_T119,6.7562,4.9129,3.2146,3.2146,3.2146,3.2146,3.2146
S1_H_T1191,6.9294,5.3893,4.4092,3.6954,3.5142,4.0686,3.2146
S1_H_T1193,7.1555,5.6372,4.6502,3.6954,3.7068,3.3691,3.662
S1_H_T1195,7.084,5.8487,5.5936,4.9849,5.0288,4.3678,3.662
S1_H_T1198,7.5934,6.2222,5.6502,4.4324,4.7943,3.9532,3.9835
S1_H_T12,7.2673,5.7112,5.5347,4.6954,4.8768,4.7599,3.662
S1_H_T1202,7.084,5.4337,3.2146,3.2146,3.2146,3.2146,3.2146
S1_H_T1204,6.3719,4.8487,3.7571,3.2146,3.2146,3.2146,3.2146
S1_H_T1209,6.628,4.9129,3.9498,4.2259,4.0288,3.3691,3.2146
S1_H_T1211,6.5593,5.4768,4.5347,3.6954,4.7068,3.3691,3.4696
S1_H_T1217,6.9294,5.4337,4.6502,3.6954,4.0288,3.3691,3.2146
S1_H_T1222,7.6768,6.0617,4.6502,4.5255,4.2918,4.4552,3.8317
S1_H_T1228,8.5495,7.2473,6.6222,5.883,6.0288,5.5766,4.8309
S1_H_T1230,7.3509,5.7469,3.5347,3.2146,3.2146,3.2146,3.2146
S1_H_T1231,6.3719,5.0898,3.7571,3.6954,3.2146,3.2146,3.2146
S1_H_T1233,6.3313,4.5592,3.5347,3.2146,3.2146,3.2146,3.2146
S1_H_T1234,7.3711,6.1442,5.4092,4.8474,5.0992,4.6156,3.662
S1_H_T1235,6.8163,5.7112,4.1197,3.5255,4.1663,3.2146,3.2146
S1_H_T1237,5.9574,5.7816,5.4733,5.1693,5.2918,4.6895,4.2463
S1_H_T1238,7.3097,5.7112,4.7571,4.3328,3.5142,3.5388,3.2475
S1_H_T1243,7.8592,7.2473,6.4733,5.7734,6.1331,5.3672,4.8309
S1_H_T1245,7.6273,6.4117,5.3421,4.9849,4.6137,3.9532,3.662
S1_H_T1247,7.1082,5.0332,3.2717,3.2146,3.2146,3.3691,3.2146
S1_H_T1248,8.0957,7.4446,6.904,6.1402,6.4882,5.4546,4.6611
S1_H_T1249,6.628,4.8487,4.4092,3.2146,3.2146,3.2146,3.2146
S1_H_T1251,6.5237,4.7112,3.2717,3.2146,3.7068,3.2146,3.2146
S1_H_T1254,8.7553,7.8892,6.6502,5.9517,6.2918,5.7246,5.4156
S1_H_T1255,6.6611,5.5186,4.9498,3.9849,4.2918,3.9532,3.8317
S1_H_T1261,6.7865,4.7112,4.6502,4.2259,4.0288,3.9532,3.2146
S1_H_T1262,7.8009,6.3201,5.2717,4.5255,4.7068,4.0686,3.4696
S1_H_T1264,7.3711,6.0332,4.9498,3.8474,4.7068,4.0686,3.662
S1_H_T1276,6.7562,5.2473,3.9498,3.8474,3.2146,3.6905,3.2146
S1_H_T1282,7.391,6.0617,5.1977,4.2259,4.0288,3.2146,3.2146
S1_H_T1283,7.6273,6.6561,5.4733,4.6954,4.7943,4.0686,3.8317
S1_H_T1284,6.5941,5.0898,3.9498,3.2146,3.7068,3.6905,3.2146
S1_H_T1285,8.0589,6.4768,4.9498,4.2259,4.2918,3.6905,3.662
S1_H_T1287,8.3707,7.0475,6.2717,6.1979,6.0288,5.615,5.1203
S1_H_T129,7.0343,6.004,4.7571,4.2259,4.0288,3.6905,3.2146
S1_H_T1293,7.2887,5.0898,3.9498,3.2146,3.2146,3.5388,3.2475
S1_H_T1294,6.4873,4.3893,3.7571,3.2146,3.2146,3.2146,3.2146
S1_H_T1296,8.2008,6.0617,4.5347,4.4324,4.0288,4.3678,3.4696
S1_H_T1297,9.0016,7.8156,7.5791,7.0333,6.9548,6.5763,6.3884
S1_H_T1300,7.644,6.6181,5.8077,5.3834,5.2918,5.4546,4.8309
S1_H_T1305,8.1078,6.8651,6.1977,5.4797,5.5648,4.6156,4.4686
S1_H_T1306,7.1321,5.3893,4.2717,3.2146,3.2918,3.2146,3.2146
S1_H_T1309,6.5593,5.1442,4.2717,4.1104,4.5142,3.6905,3.662
S1_H_T1311,7.4106,5.9129,5.2717,3.9849,4.7068,4.2748,3.8317
S1_H_T1312,6.8454,5.6747,4.5347,3.8474,4.0288,3.3691,3.2146
S1_H_T1318,6.4114,5.3435,4.5347,3.3328,3.8768,3.2146,3.2475
S1_H_T132,8.4487,6.9892,6.079,5.3834,5.661,4.7599,4.9089
S1_H_T1320,6.5941,5.1967,3.5347,3.3328,3.5142,3.2146,3.2146
S1_H_T1323,7.8448,5.8487,4.9498,4.5255,4.5142,3.6905,3.662
S1_H_T1324,7.6273,6.5391,5.0372,3.9849,4.7068,4.1754,3.8317
S1_H_T1325,8.3198,6.6747,5.8077,5.3328,5.2304,5.0678,3.8317
S1_H_T1326,6.7562,4.9743,3.7571,3.2146,3.5142,3.3691,3.2146
S1_H_T1328,6.9294,5.0898,4.1197,3.2146,3.2918,3.5388,3.2146
S1_H_T1331,8.5136,7.0758,5.904,4.6954,5.2918,4.9524,3.9835
S1_H_T1332,6.2895,5.5592,4.2717,3.2146,3.2146,3.2146,3.2146
S1_H_T1334,7.9953,6.7644,5.5936,5.4797,5.0288,4.2748,4.3617
S1_H_T1336,7.0594,5.7816,4.9498,4.2259,4.1663,3.6905,3.4696
S1_H_T1338,7.6273,5.6747,4.6502,3.9849,4.2918,3.6905,3.9835
S1_H_T134,6.5593,4.6372,3.2146,3.2146,3.2146,3.2146,3.2146
S1_H_T1344,7.541,5.5592,4.2717,4.1104,3.2918,3.5388,3.2475
S1_H_T1349,6.3719,4.9129,4.1197,3.3328,3.8768,3.2146,3.2146
S1_H_T1350,9.9352,8.1837,7.3421,6.6129,6.9923,6.5957,6.1841
S1_H_T1351,7.084,5.1442,4.1197,3.2146,3.2146,3.3691,3.2146
S1_H_T1353,6.5237,4.9743,4.2717,3.2146,3.2918,3.2146,3.2146
S1_H_T1360,6.628,5.0332,3.2717,3.2146,3.2146,3.2146,3.2146
S1_H_T1364,7.644,5.3435,5.1197,3.8474,4.1663,4.0686,3.8317
S1_H_T1365,6.4114,5.2962,4.7571,4.3328,4.4073,3.6905,3.662
S1_H_T1371,6.9019,4.9743,3.9498,3.5255,4.0288,3.2146,3.2146
S1_H_T1372,7.9152,5.9439,5.1197,3.5255,4.5142,3.8279,3.8317
S1_H_T1375,6.4498,4.8487,3.7571,3.2146,3.2146,3.2146,3.2146
S1_H_T1381,6.628,5.4768,5.3421,4.9178,4.6137,4.2748,3.2475
S1_H_T1383,6.5237,4.7112,3.5347,3.2146,3.2146,3.2146,3.2146
S1_H_T1389,7.2013,5.3893,3.9498,3.6954,3.7068,3.2146,3.2146
S1_H_T1392,6.5237,6.2962,5.5347,4.3328,5.4073,3.8279,3.9835
S1_H_T1393,7.3711,6.4768,5.8566,5.3328,5.2918,5.0112,4.6611
S1_H_T1395,7.9558,6.4554,5.6502,4.8474,5.1663,4.6895,3.662
S1_H_T1396,7.4865,5.6747,4.7571,4.3328,3.5142,3.5388,3.2146
S1_H_T1400,6.9019,6.0332,4.6502,3.8474,4.0288,3.2146,3.2146
S1_H_T1401,7.5049,6.5791,5.5347,5.2803,5.0992,4.6156,4.4686
S1_H_T1408,7.084,5.8156,5.1977,4.9178,4.9548,3.9532,3.9835
S1_H_T141,9.0272,7.2095,6.3073,5.6954,5.7512,5.2741,5.1844
S1_H_T1410,7.541,5.3893,4.2717,3.9849,3.7068,3.5388,3.662
S1_H_T1412,7.5586,5.6372,4.6502,4.1104,4.0288,3.6905,3.2475
S1_H_T1415,6.4114,5.3893,4.5347,3.3328,4.2918,3.8279,3.4696
S1_H_T142,6.1564,5.8812,4.6502,3.5255,4.6137,3.3691,3.2146
S1_H_T1420,7.6105,6.0332,4.9498,3.9849,3.7068,3.9532,3.662
S1_H_T1429,6.5593,4.9129,3.2717,3.2146,3.2146,3.2146,3.2146
S1_H_T1430,8.4862,7.4661,6.6777,6.3834,6.4617,6.0108,5.4156
S1_H_T1437,7.5761,6.0898,5.1197,4.6129,4.8768,4.4552,3.662
S1_H_T1439,7.541,5.8487,4.7571,4.1104,4.0288,4.3678,3.2475
S1_H_T144,7.8009,6.2473,5.0372,4.8474,4.6137,3.9532,4.1209
S1_H_T1441,6.6935,5.3893,4.5347,3.6954,3.8768,3.8279,3.4696
S1_H_T1445,7.4679,5.6372,3.9498,3.2146,3.8768,3.6905,3.2146
S1_H_T1455,6.4498,5.4337,4.1197,3.2146,3.2146,3.2146,3.2475
S1_H_T1456,6.3313,4.5592,3.9498,3.2146,3.2146,3.2146,3.2146
S1_H_T1464,6.6935,5.0898,4.4092,3.9849,4.1663,3.2146,3.2146
S1_H_T1473,7.2457,5.7112,4.6502,3.8474,4.1663,3.2146,3.2475
S1_H_T148,7.2457,5.9129,4.9498,4.6129,4.6137,4.0686,4.3617
S1_H_T1481,6.4114,4.6372,3.5347,3.2146,3.2918,3.2146,3.2146
S1_H_T1485,8.3807,6.9892,5.5936,4.6954,5.2304,5.2741,4.3617
S1_H_T149,6.4114,5.6372,4.4092,3.6954,3.7068,3.5388,3.2146
S1_H_T1490,8.7006,6.9129,6.2352,5.4324,5.3507,4.6895,3.8317
S1_H_T1494,6.5237,6.0617,5.1977,4.7734,4.9548,3.8279,3.662
S1_H_T1496,7.4106,5.5988,3.9498,3.5255,3.2146,3.2146,3.2146
S1_H_T15,6.8454,5.5186,4.5347,3.3328,3.5142,3.5388,3.2475
S1_H_T1500,8.2883,7.1172,6.079,5.5255,5.7068,4.6156,4.7485
S1_H_T1507,8.2561,6.5391,5.904,5.6954,5.4617,5.3214,4.9829
S1_H_T1508,6.8163,5.2962,4.5347,3.6954,3.7068,3.3691,3.2475
S1_H_T1515,7.084,5.7469,4.8566,3.6954,4.6137,3.3691,3.662
S1_H_T1520,6.4114,4.2962,3.2717,3.2146,3.2146,3.2146,3.2146
S1_H_T1521,6.5593,4.8487,4.2717,3.5255,3.2918,3.2146,3.2146
S1_H_T1524,7.0088,5.3435,4.6502,4.1104,3.2918,4.3678,3.2146
