id	 1hr	 2hr	 3hr	 4hr	 6hr	 7hr	 8hr	 9hr	10hr
S2_H_T3641	6.273	5.6536	6.1458	5.8738	5.6818	5.1485	3.9928	3.2224	3.2224
S2_H_T3644	6.6558	5.9627	5.722	5.3362	5.0298	4.6705	3.8673	3.2224	3.2224
S2_H_T3649	6.1759	5.8023	6.0369	5.382	4.6818	4.6705	3.4078	3.2224	3.2224
S2_H_T365	7.5554	6.6991	6.2713	6.0544	5.3099	4.507	3.2224	3.2224	3.2224
S2_H_T3650	6.0718	5.3004	4.888	4.4694	4.0298	3.8633	3.2224	3.2224	3.2224
S2_H_T3653	6.7488	6.1296	5.4519	5.0258	3.8074	4.3226	3.2224	3.2224	3.2224
S2_H_T3661	6.2414	5.622	5.4937	5.0258	4.5443	4.2555	3.2224	3.2224	3.2224
S2_H_T3662	6.0353	4.9384	5.2224	4.382	3.2224	3.2224	3.2224	3.2224	3.2224
S2_H_T3664	6.0718	5.1307	5.3644	4.9669	4.3923	3.4483	3.2224	3.2224	3.2224
S2_H_T367	7.0883	6.3774	5.9494	5.9055	5.2224	4.8173	3.9928	3.2224	3.2224
S2_H_T3673	7.1913	6.5044	6.1458	5.8414	5.3099	4.77	3.7298	3.2224	3.2224
S2_H_T3677	7.3481	6.9746	6.4519	6.1099	6.0298	6.3549	5.5371	4.3271	4.6857
S2_H_T3678	5.9201	5.5896	5.1718	4.7039	4.3923	3.9507	3.2224	3.2224	3.2224
S2_H_T3679	6.304	5.4522	5.3644	4.5519	4.0298	4.2555	3.2224	3.2224	3.2224
S2_H_T368	4.08	3.2224	5.6124	5.7039	5.8074	4.4481	4.2152	3.2224	3.2224
S2_H_T3681	9.0142	8.3767	8.5394	8.3932	7.746	7.1939	6.2658	3.3278	4.7925
S2_H_T3684	5.3953	4.886	5.5739	5.1369	4.5443	4.3867	3.2224	3.2224	3.2224
S2_H_T3687	6.1073	5.3783	5.3644	4.9055	4.0298	3.2224	3.2224	3.2224	3.2224
S2_H_T3688	6.142	5.3783	5.4937	5.5113	4.6818	3.4483	3.2224	3.2224	3.2224
S2_H_T3693	7.2401	6.7586	6.7567	6.24	5.3099	5.033	3.9928	3.2224	3.2224
S2_H_T37	8.4129	7.8154	7.8563	7.5519	7.1531	6.9074	5.8673	3.8716	4.1557
S2_H_T370	7.6428	7.1515	6.5932	6.2149	5.6147	5.5069	4.1083	3.3866	3.2224
S2_H_T3703	6.7488	6.0604	7.1846	7.1502	5.9229	4.8173	4.8673	3.2224	3.2224
S2_H_T3707	6.304	5.2598	5.0649	4.9055	4.3923	3.2224	3.2224	3.2224	3.2224
S2_H_T3708	6.9185	6.1957	6.4305	6.2889	5.3923	4.9506	3.9928	3.2224	3.2224
S2_H_T3712	6.5819	5.9112	6.5344	6.3362	5.6147	5.111	4.4078	3.2224	3.2224
S2_H_T3715	5.6089	5.2598	5.0083	4.9055	4.5443	4.1851	3.2224	3.2224	3.2224
S2_H_T3718	6.703	6.1069	5.6864	5.5519	4.9229	4.4481	3.9928	3.2224	3.2224
S2_H_T372	6.3343	5.4522	5.6864	5.3362	5.2224	4.77	3.5778	3.2224	3.2224
S2_H_T373	5.7048	5.3783	5.6124	5.8083	5.746	4.9506	3.8673	3.2224	3.2224
S2_H_T377	7.2078	6.2994	6.2713	5.8738	5.0298	5.033	4.2152	3.2224	3.2224
S2_H_T378	5.9595	5.3399	5.4519	5.0824	4.8074	4.1851	3.2224	3.2224	3.2224
S2_H_T38	6.0353	5.7447	5.8239	5.5519	5.0298	4.77	3.5778	3.2224	3.2224
S2_H_T382	6.8148	6.2793	5.919	5.9669	5.5443	5.3866	4.1083	3.2224	3.2224
S2_H_T384	8.174	7.4865	7.5142	7.3245	6.5078	6.0529	4.9928	3.2224	3.402
S2_H_T39	8.377	7.8568	8.3923	8.2149	7.5078	6.6045	5.9624	3.7868	4.3076
S2_H_T394	8.355	7.8568	7.5543	7.2022	6.6147	6.4329	5.5778	3.8299	3.5716
S2_H_T396	6.504	5.6846	6.1458	5.7395	5.4703	5.3549	4.4953	3.2224	3.2224
S2_H_T398	6.607	5.5896	5.6498	5.2889	4.2224	4.0332	3.4078	3.2224	3.2224
S2_H_T399	8.0515	7.4328	6.9791	6.6674	6.0298	5.7938	4.5778	3.3866	3.2224
S2_H_T40	5.506	5.085	5.4937	5.1369	5.0298	4.7211	4.1083	3.2224	3.2224
S2_H_T402	7.0339	5.9627	6.1193	6.0544	5.3099	5.0726	3.5778	3.2224	3.2224
S2_H_T41	6.8779	6.1069	6.2952	5.7039	5.6147	5.3549	4.1083	3.2224	3.2224
S2_H_T411	7.2078	6.5388	6.1718	5.8414	5.1293	5.3866	4.4078	3.2224	3.2224
S2_H_T412	6.7711	6.5217	6.6682	5.7743	5.0298	4.2555	3.7298	3.2224	3.2224
S2_H_T413	5.8378	4.9889	5.7567	5.4264	5.0298	4.2555	3.4078	3.2224	3.2224
S2_H_T414	6.4217	5.5564	5.6498	5.3362	4.9229	4.3226	3.5778	3.2224	3.2224
S2_H_T415	6.3931	5.715	5.8239	5.5113	5.0298	4.9075	3.4078	3.2224	3.2224
S2_H_T416	7.224	6.7142	6.5739	6.24	5.5443	5.185	4.2152	3.2224	3.2224
S2_H_T417	7.6787	7.0949	6.7395	6.3593	5.8074	5.1485	4.4078	3.2224	3.2224
S2_H_T418	7.9862	7.3864	6.5932	6.2646	5.5443	5.721	4.7298	4.3568	3.2224
S2_H_T42	6.703	5.8847	6.1193	5.9055	5.6147	4.7211	4.2152	3.2224	3.2224
S2_H_T421	6.3343	5.8023	5.3644	4.9055	4.0298	4.0332	3.2224	3.2224	3.2224
S2_H_T425	6.8362	5.4878	5.888	5.4694	4.6818	3.8633	3.2224	3.2224	3.2224
S2_H_T428	6.7261	5.9372	6.6498	6.4905	6.0298	5.1485	4.6558	3.2224	3.2224
S2_H_T43	5.7505	5.3783	6.2224	6.2149	6.0298	5.1485	4.2152	3.2224	3.2224
S2_H_T433	6.0718	5.2598	6.0369	6.1633	5.3099	4.8631	4.1083	3.2224	3.2224
S2_H_T437	6.2414	5.5896	5.4937	4.9669	3.5443	3.6707	3.2224	3.2224	3.2224
S2_H_T443	7.476	6.5723	5.722	5.2889	4.8074	4.8173	3.5778	3.2224	3.2224
S2_H_T445	7.3775	6.7586	7.1973	7.1893	6.9229	6.4176	5.4078	3.2224	3.8607
S2_H_T45	6.142	5.4157	5.8239	5.382	4.9229	4.1851	3.2224	3.2224	3.2224
S2_H_T453	7.1913	6.5888	6.7043	6.4044	5.2224	4.9506	4.1083	3.2224	3.2224
S2_H_T454	6.3343	5.8578	6.2471	6.0824	5.8663	5.111	4.1083	3.2224	3.2224
S2_H_T456	5.8378	5.0378	5.722	5.4694	4.9229	4.3226	4.1083	3.2224	3.2224
S2_H_T457	7.6668	7.0716	6.888	6.6674	6.2224	5.863	4.9928	3.4431	3.3091
S2_H_T458	6.2414	5.4157	5.6124	5.0258	4.5443	4.3867	3.5778	3.2224	3.2224
S2_H_T460	5.5584	5.2598	4.888	4.5519	3.5443	4.1851	3.2224	3.2224	3.2224
S2_H_T463	8.0239	7.6367	7.0509	6.1369	5.4703	4.8631	4.7298	3.6967	3.402
S2_H_T464	5.9201	5.4878	5.8239	5.5113	5.3099	4.8173	3.7298	3.2224	3.2224
S2_H_T467	6.4771	5.622	5.919	5.7039	4.3923	4.2555	3.2224	3.2224	3.2224
S2_H_T471	5.9979	5.4878	5.3186	5.5113	4.8074	4.6705	3.8673	3.2224	3.2224
S2_H_T473	5.8795	5.3004	4.888	4.6299	3.8074	3.7702	3.2224	3.2224	3.2224
S2_H_T479	7.4346	6.8974	7.1193	7.0258	5.6147	5.2554	4.9928	3.2224	3.4893
S2_H_T481	6.0353	5.715	5.6498	5.0824	4.9229	4.7211	3.7298	3.2224	3.2224
S2_H_T483	5.8795	5.3399	5.6124	5.5519	4.3923	4.3226	3.2224	3.2224	3.2224
S2_H_T486	6.209	5.7447	5.3644	5.1893	5.0298	4.0332	3.5778	3.2224	3.2224
S2_H_T488	7.9475	7.2376	6.9343	6.5519	6.2668	5.8172	4.4953	3.2664	3.2224
S2_H_T49	5.9595	5.2181	5.9791	5.9366	5.3099	4.7211	3.9928	3.2224	3.2224
S2_H_T491	6.1759	5.8023	5.4088	4.8414	3.5443	4.3867	3.4078	3.2224	3.2224
S2_H_T493	7.7137	7.036	7.3069	7.0258	6.4319	5.8172	4.9314	3.2224	3.2224
S2_H_T497	6.209	5.1751	5.9494	5.9967	5.6818	4.8631	4.4078	3.2224	3.2224
S2_H_T499	6.7931	6.2588	6.3417	5.7395	5.4703	4.8173	4.2152	3.2224	3.2224
S2_H_T5	6.142	5.6536	5.7907	5.1893	5.0298	4.507	3.8673	3.2224	3.2224
S2_H_T50	7.1234	6.4332	6.0649	5.382	5.3099	4.9924	4.2152	3.2224	3.2224
S2_H_T502	6.1759	5.3783	5.2224	4.8414	4.8074	4.8173	3.5778	3.2224	3.2224
S2_H_T503	5.3366	4.7164	6.5932	6.5113	6.4319	5.111	4.9928	3.2224	3.2224
S2_H_T506	5.9979	5.3399	5.0083	4.8414	3.8074	4.3867	3.2224	3.2224	3.2224
S2_H_T507	7.3181	6.8974	6.5932	6.6858	6.1293	5.448	4.7298	3.2224	3.2224
S2_H_T508	7.4896	6.9236	6.6864	6.2889	5.6147	5.5069	4.5778	3.2224	3.5716
S2_H_T509	5.4518	5.3004	5.0083	3.7039	3.2224	3.2224	3.2224	3.2224	3.2224
S2_H_T515	7.4896	6.8435	6.4519	6.1633	6.0298	5.591	4.8673	3.2224	3.2224
S2_H_T521	7.0522	6.4514	6.4729	5.9055	5.8663	5.3866	4.4078	3.2224	3.2224
S2_H_T523	6.8148	5.9112	5.8239	5.24	4.5443	4.6705	3.9928	3.2224	3.2224
S2_H_T531	6.2414	5.4878	4.3644	3.8414	3.5443	3.2224	3.2224	3.2224	3.2224
S2_H_T533	7.3181	6.6839	6.8239	6.6488	6.3099	6.1298	5.2152	3.2664	3.6495
S2_H_T535	5.5584	4.7164	5.4937	5.24	4.5443	4.0332	3.4078	3.2224	3.2224
S2_H_T540	5.7505	5.4157	5.0649	4.6299	3.5443	3.8633	3.2224	3.2224	3.2224
S2_H_T543	5.4518	5.3783	4.6864	4.4694	3.8074	3.7702	3.2224	3.2224	3.2224
S2_H_T55	6.4771	5.715	5.7567	5.4694	5.3099	4.5636	4.2152	3.2224	3.2224
S2_H_T555	6.0353	5.2181	5.3644	4.8414	4.3923	3.7702	3.2224	3.2224	3.2224
S2_H_T556	6.273	5.2598	5.0649	4.6299	3.8074	3.5638	3.2224	3.2224	3.2224
S2_H_T559	6.6558	5.7447	6.1193	5.5113	4.6818	4.7211	4.2152	3.2224	3.2224
S2_H_T563	6.5819	6.152	6.2224	5.5914	5.0298	5.033	3.8673	3.2224	3.2224
S2_H_T565	6.2414	5.622	5.6864	5.8083	4.6818	4.7211	3.2224	3.2224	3.2224
S2_H_T566	5.8795	5.0378	5.3644	4.8414	4.2224	3.8633	3.2224	3.2224	3.2224
S2_H_T573	6.8572	6.2793	6.3868	6.2889	5.6147	5.5069	3.9928	3.2224	3.2224
S2_H_T58	7.106	6.3583	6.1973	5.8414	5.1293	4.9924	4.2152	3.2224	3.2224
S2_H_T582	8.2946	7.8013	7.4088	7.1099	6.4703	6.3708	5.6932	3.8299	3.3091
S2_H_T583	6.0353	5.3399	5.0649	4.6299	4.5443	4.2555	3.2224	3.2224	3.2224
S2_H_T589	6.3343	5.8023	5.5344	5.3362	4.3923	4.3867	3.8673	3.2224	3.2224
S2_H_T594	6.4217	5.715	5.8563	5.2889	4.3923	4.1112	3.2224	3.2224	3.2224
S2_H_T599	9.3584	8.7905	8.6728	8.3362	7.8518	7.6378	6.5576	4.6489	4.9547
S2_H_T60	6.3343	5.9112	6.1973	6.0544	4.6818	4.0332	3.9928	3.2224	3.2224
S2_H_T602	6.4496	5.6846	5.9494	5.9669	5.5443	5.4177	4.4953	3.2224	3.2224
S2_H_T605	6.5564	6.3583	5.4937	5.0824	3.8074	4.3867	3.2224	3.2224	3.2224
S2_H_T610	6.4771	5.9627	5.1193	4.7743	4.3923	4.3226	3.7298	3.2224	3.2224
S2_H_T612	6.1759	5.085	6.2952	6.4481	6.4319	5.448	4.6558	3.2224	3.2224
S2_H_T614	7.606	6.6529	7.5543	7.5009	7.6487	7.1014	6.362	3.2224	4.2081
S2_H_T615	8.7643	7.9426	7.9267	7.6949	7.1051	7.0026	5.9624	3.8299	4.4879
S2_H_T62	6.9964	6.3583	5.9494	5.5519	5.3099	5.2894	4.1083	3.2224	3.2224
S2_H_T621	7.9377	7.3578	7.4305	7.3127	7.0298	6.0725	5.362	3.3866	3.8607
S2_H_T625	7.6428	7.036	6.2224	6.2646	5.9773	5.2894	4.1083	3.4975	3.2224
S2_H_T626	7.503	6.7875	6.8239	6.7743	6.1293	5.4177	4.5778	3.2224	3.2224
S2_H_T628	5.9979	5.2181	5.1193	4.8414	4.9229	3.8633	3.5778	3.2224	3.2224
S2_H_T631	6.209	5.4157	5.3644	5.1369	4.8074	4.3226	3.8673	3.2224	3.2224
S2_H_T635	6.8572	6.152	6.3868	5.8738	5.2224	5.2894	4.4078	3.2224	3.2224
S2_H_T637	6.8148	5.9877	6.5932	6.382	6.1293	5.3225	4.5778	3.2224	3.2224
S2_H_T638	8.1228	7.7288	7.9865	7.5914	7.4319	6.6574	5.8673	3.7868	4.2587
S2_H_T640	6.3931	5.3004	5.3186	4.8414	4.9229	4.1112	3.2224	3.2224	3.2224
S2_H_T641	7.8668	6.9871	6.9938	6.7914	6.1766	5.7699	5.1083	3.2224	3.402
S2_H_T643	8.0787	7.2889	7.1193	6.7914	5.9773	5.863	5.1627	3.2224	3.5716
S2_H_T645	6.3931	5.5896	5.3186	5.2889	4.9229	4.3867	3.4078	3.2224	3.2224
S2_H_T651	5.9979	4.9384	5.4937	5.2889	5.0298	4.2555	3.5778	3.2224	3.2224
S2_H_T653	6.0718	5.4522	5.3186	4.8414	4.0298	4.1851	3.2224	3.2224	3.2224
S2_H_T658	6.5819	6.217	5.6864	4.7039	4.0298	4.507	3.2224	3.2224	3.2224
S2_H_T66	6.1759	5.4522	5.6498	5.1893	3.8074	4.3867	3.8673	3.2224	3.2224
S2_H_T67	6.6796	5.8023	6.0369	5.3362	4.9229	4.6705	3.4078	3.2224	3.2224
S2_H_T670	6.209	5.715	5.9791	5.3362	5.3923	5.033	3.8673	3.2224	3.2224
S2_H_T677	7.6787	6.8157	7.0226	6.5113	6.1293	5.863	4.9928	3.4975	3.402
S2_H_T678	7.7252	7.1952	7.6498	7.4588	7.2668	6.6444	5.2658	3.2224	3.2224
S2_H_T679	7.0704	6.3193	6.0923	5.6299	5.1293	4.77	3.8673	3.2224	3.2224
S2_H_T680	7.5809	6.8297	6.6864	6.4905	6.3923	5.618	4.8002	3.2224	3.2224
S2_H_T685	6.703	6.1957	5.722	5.24	4.3923	4.1851	3.4078	3.2224	3.2224
S2_H_T694	7.6428	6.6212	7.3069	7.382	7.0298	6.4629	5.8002	3.2224	3.7936
S2_H_T699	7.3028	6.217	7.1973	6.9366	6.777	6.5069	5.7298	3.2224	3.5716
S2_H_T70	4.9231	4.3802	5.4937	5.1369	4.8074	3.8633	3.2224	3.2224	3.2224
S2_H_T707	6.8148	6.0839	6.2471	5.9669	5.5443	5.1485	4.8673	3.2224	3.2224
S2_H_T71	6.9774	6.5388	6.6864	6.3362	5.6147	5.185	4.4953	3.2224	3.2224
S2_H_T710	6.7261	6.0839	5.4519	5.24	4.2224	4.3226	3.2224	3.2224	3.2224
S2_H_T713	6.7931	6.2381	5.7907	5.5519	5.3923	4.4481	3.7298	3.2224	3.2224
S2_H_T716	6.9384	5.8847	6.2224	5.4264	4.8074	5.2206	4.1083	3.2224	3.2224
S2_H_T719	6.5819	5.9372	5.8239	5.6674	5.3923	4.8631	3.9928	3.2224	3.2224
S2_H_T721	6.6796	5.7447	5.722	5.24	5.0298	4.2555	3.2224	3.2224	3.2224
S2_H_T722	7.5682	6.7142	6.4088	5.7395	5.0298	4.77	3.7298	3.2224	3.2224
S2_H_T725	8.952	8.3528	7.8643	7.7743	7.1293	6.8854	5.8673	4.8294	4.5703
S2_H_T73	6.209	5.3399	5.3644	5.1369	4.6818	3.6707	3.4078	3.2224	3.2224
S2_H_T74	6.8984	6.5217	6.7738	6.4264	5.5443	4.7211	4.2152	3.2224	3.2224
S2_H_T743	7.6184	6.7292	6.0923	5.7743	5.1293	5.033	3.7298	3.2224	3.2224
S2_H_T748	6.273	5.715	5.5739	5.1369	4.2224	4.4481	3.5778	3.2224	3.2224
S2_H_T751	7.7252	6.9871	6.9791	6.5113	5.3923	5.185	3.9928	3.2224	3.2224
S2_H_T752	6.7711	5.9112	5.6498	5.6674	5.1293	4.4481	3.7298	3.2224	3.2224
S2_H_T753	4.841	3.5943	5.9791	5.9366	5.6818	4.5636	4.3147	3.2224	3.2224
S2_H_T759	5.8795	5.2181	5.2713	4.1893	4.6818	3.5638	3.2224	3.2224	3.2224
S2_H_T763	6.504	5.7447	5.4519	5.1893	4.2224	3.8633	3.2224	3.2224	3.2224
S2_H_T765	6.958	6.1957	6.5543	6.4481	5.9773	5.185	4.3147	3.2224	3.2224
S2_H_T77	7.0522	6.1069	6.4937	6.3127	6.2224	5.3866	4.6558	3.2224	3.2224
S2_H_T770	5.5584	5.085	5.6498	5.0258	4.3923	4.3867	3.4078	3.2224	3.2224
S2_H_T771	6.3343	5.5896	5.2713	4.7039	3.2224	3.3229	3.2224	3.2224	3.2224
S2_H_T772	8.3623	7.7583	7.5641	7.2275	6.8663	6.5635	5.7654	4.0277	3.7936
S2_H_T777	6.304	5.5225	5.3186	5.0258	4.8074	4.0332	3.2224	3.2224	3.2224
S2_H_T778	6.4771	6.0604	5.3644	4.8414	4.6818	4.6705	3.2224	3.2224	3.2224
S2_H_T779	6.6316	5.5896	5.8563	5.5113	5.1293	4.77	4.1083	3.2224	3.2224
S2_H_T78	6.1759	5.8023	5.9494	5.7039	5.5443	4.507	3.8673	3.2224	3.2224
S2_H_T785	5.3953	4.454	5.5739	5.1369	4.5443	4.3867	3.2224	3.2224	3.2224
S2_H_T789	6.958	6.0366	6.0923	5.8414	5.5443	5.0726	4.7298	3.2224	3.2224
S2_H_T808	7.3028	6.5044	5.7907	5.4694	4.9229	4.5636	3.8673	3.2224	3.2224
S2_H_T809	6.703	5.5896	5.0083	4.7039	4.0298	3.6707	3.2224	3.2224	3.2224
S2_H_T81	8.1486	7.5719	7.8482	7.757	7.6654	7.0229	6.2658	3.6494	4.4006
S2_H_T815	5.8795	5.3399	5.2713	5.1893	4.0298	3.5638	3.5778	3.2224	3.2224
S2_H_T822	8.0239	7.4051	7.1846	6.6299	5.3099	5.111	3.9928	3.2664	3.2224
S2_H_T824	6.142	5.3004	5.2713	4.9669	4.2224	3.4483	3.2224	3.2224	3.2224
S2_H_T836	6.504	5.4878	6.1193	5.5914	5.0298	4.7211	3.7298	3.2224	3.2224
S2_H_T839	6.0353	5.5225	4.6864	3.8414	3.8074	3.3229	3.2224	3.2224	3.2224
S2_H_T840	7.5554	7.1178	7.2713	6.9967	6.6818	6.111	4.9314	3.55	3.7234
S2_H_T842	6.364	6.1296	5.6864	5.0258	4.6818	4.7211	3.9928	3.2224	3.2224
S2_H_T846	6.4217	5.8847	5.4937	5.1893	4.3923	4.507	4.1083	3.2224	3.2224
S2_H_T849	6.3343	6.0366	5.9791	5.7395	5.9773	5.185	3.8673	3.2224	3.2224
S2_H_T85	6.4496	5.8023	5.8239	5.1369	4.6818	4.5636	3.2224	3.2224	3.2224
S2_H_T850	6.1073	5.2181	5.4519	4.6299	4.6818	4.618	3.7298	3.2224	3.2224
S2_H_T855	5.9201	5.2181	4.9494	5.0258	4.3923	4.3226	3.2224	3.2224	3.2224
S2_H_T86	7.3028	6.4693	6.2471	6.1633	5.4703	5.2554	4.1083	3.2224	3.2224
S2_H_T862	5.9979	5.715	6.8074	6.7914	6.4703	5.3549	5.2152	3.2224	3.2224
S2_H_T863	6.4496	5.6536	5.9494	5.4694	5.1293	4.7211	4.1083	3.2224	3.2224
S2_H_T874	5.7505	4.6551	5.7907	5.1369	4.5443	3.9507	3.7298	3.2224	3.2224
S2_H_T875	6.8148	6.4693	6.0083	5.8083	5.0298	5.185	4.1083	3.2224	3.2224
S2_H_T879	6.4496	5.6846	5.3644	5.4264	4.8074	4.507	3.4078	3.2224	3.2224
S2_H_T880	6.1073	4.9889	5.0083	4.4694	3.8074	4.0332	3.2224	3.2224	3.2224
S2_H_T881	8.8612	7.9037	8.1588	8.0824	7.5078	7.0627	6.2152	3.4431	4.8596
S2_H_T882	7.3332	6.8841	6.7043	6.6108	5.6818	5.1485	4.1083	3.2224	3.2224
S2_H_T886	6.4217	5.8303	5.6864	5.1893	3.8074	3.9507	3.4078	3.2224	3.2224
S2_H_T887	6.7711	5.8578	5.8563	5.8738	5.4703	5.2894	4.1083	3.2224	3.2224
S2_H_T888	5.7948	5.4157	5.7907	5.1893	4.3923	3.9507	3.2224	3.2224	3.2224
S2_H_T892	6.7488	6.152	5.6124	5.24	4.6818	4.507	3.2224	3.2224	3.2224
S2_H_T893	6.0353	5.4522	4.8239	4.7039	3.8074	3.7702	3.2224	3.2224	3.2224
S2_H_T894	5.0745	3.5943	5.7907	5.9055	5.9229	4.0332	4.6558	3.2224	3.2224
S2_H_T896	6.142	5.2598	5.722	5.5519	5.1293	4.1112	3.2224	3.2224	3.2224
S2_H_T90	8.2475	7.6446	7.6773	7.4154	7.0038	6.4329	5.6173	3.7425	4.2081
S2_H_T902	5.9595	5.622	5.4519	5.3362	4.8074	4.0332	3.4078	3.2224	3.2224
S2_H_T905	7.4206	6.7586	6.1458	5.7039	4.6818	4.7211	3.8673	3.2224	3.2224
S2_H_T906	7.9862	7.3287	7.6028	7.2768	6.9503	6.2381	5.4078	3.2224	3.4893
S2_H_T91	5.3953	4.9384	5.4937	5.382	4.3923	3.4483	3.2224	3.2224	3.2224
S2_H_T915	5.8795	5.622	5.4088	5.2889	4.9229	4.3226	3.2224	3.2224	3.2224
S2_H_T917	5.8378	5.1307	5.6498	5.382	4.8074	4.4481	3.7298	3.2224	3.2224
S2_H_T919	7.967	7.5127	7.5344	7.4264	7.0804	6.9398	6.1083	3.7425	4.1557
S2_H_T925	6.0718	5.1751	5.3186	4.7039	4.6818	4.1851	3.2224	3.2224	3.2224
S2_H_T926	6.4217	6.0124	5.888	5.5519	5.6147	4.618	3.9928	3.2224	3.2224
S2_H_T930	6.7488	5.9627	4.888	4.8414	3.8074	3.8633	3.2224	3.2224	3.2224
S2_H_T932	5.8795	5.3399	4.888	4.382	3.5443	4.0332	3.2224	3.2224	3.2224
S2_H_T934	6.6558	6.1296	5.3644	4.9055	4.2224	4.3867	3.2224	3.2224	3.2224
S2_H_T940	6.142	5.1307	5.0083	4.9669	4.2224	3.2224	3.2224	3.2224	3.2224
S2_H_T950	5.9595	5.1751	4.7567	4.1893	3.2224	3.2224	3.2224	3.2224	3.2224
S2_H_T958	8.42	7.6603	7.1458	6.7914	6.3517	6.1668	4.7298	4.0277	3.8607
S2_H_T962	7.4486	6.8435	6.3644	6.1099	5.9229	5.2894	4.3147	3.2224	3.2224
S2_H_T964	6.364	5.8578	5.6864	5.0258	5.0298	4.77	3.8673	3.2224	3.2224
S2_H_T972	6.4771	6.2588	5.7567	5.2889	4.3923	4.3867	3.2224	3.2224	3.2224
S2_H_T975	7.3028	6.7142	6.4729	6.2646	6.0298	5.3549	4.6558	3.2224	3.2224
S2_H_T977	6.1073	5.7447	5.722	5.4264	4.9229	4.3867	3.5778	3.2224	3.2224
S2_H_T978	6.4217	6.0366	5.9791	5.2889	5.0298	4.9924	4.2152	3.2224	3.2224
S2_H_T979	6.2414	5.7738	5.3644	5.3362	4.2224	4.7211	3.2224	3.2224	3.2224
S2_H_T981	6.4496	5.715	5.8563	5.5113	4.8074	4.4481	3.5778	3.2224	3.2224
S2_H_T982	7.5809	6.8571	6.2713	5.9366	5.0298	5.2554	4.1083	3.2224	3.2224
S2_H_T983	6.5304	5.8578	5.6864	5.3362	4.8074	4.6705	3.7298	3.2224	3.2224
S2_H_T985	8.0965	7.2059	6.4729	6.1369	5.8074	5.3225	4.4078	3.2224	3.5716
S2_H_T988	7.2718	6.7292	6.4937	6.2646	6.0804	5.7938	4.4953	3.2664	3.2224
S2_L_T1001	5.9201	5.0378	5.4519	4.382	4.3923	3.8633	3.2224	3.2224	3.2224
S2_L_T1005	8.1486	7.2583	6.7567	6.2646	5.6147	5.111	3.9928	3.2224	3.2224
S2_L_T1007	5.8795	5.1751	5.1193	5.1369	4.3923	4.1851	3.5778	3.2224	3.2224
S2_L_T1009	7.503	6.7292	6.9343	7.0962	6.777	5.591	4.7298	3.2224	3.5716
S2_L_T102	5.9595	5.715	6.0083	5.9055	5.1293	4.5636	3.2224	3.2224	3.2224
S2_L_T1020	6.364	5.6846	5.2224	5.2889	4.8074	4.1851	3.2224	3.2224	3.2224
S2_L_T1022	6.142	5.6846	5.6864	5.5519	5.1293	4.3867	3.2224	3.2224	3.2224
S2_L_T1024	7.0153	6.6529	6.5142	6.1633	5.4703	5.033	4.1083	3.2224	3.2224
S2_L_T1027	6.142	5.622	5.0649	5.0258	4.6818	4.3226	3.2224	3.2224	3.2224
S2_L_T1037	5.7048	5.4157	5.6124	5.4694	5.2224	4.9075	3.7298	3.2224	3.2224
S2_L_T1038	6.364	5.6846	4.888	4.9669	4.2224	4.1851	3.2224	3.2224	3.2224
S2_L_T1039	6.6558	5.8023	6.8074	6.4694	6.5443	5.7938	4.7298	3.2224	3.2224
S2_L_T104	6.8362	5.9877	5.6498	4.5519	4.3923	3.9507	3.4078	3.2224	3.2224
S2_L_T1042	8.1571	7.7436	7.1059	6.7039	6.0804	6.0529	4.9928	4.0277	3.6495
S2_L_T1044	5.9595	5.4522	5.1193	4.6299	4.2224	4.4481	3.2224	3.2224	3.2224
S2_L_T1045	6.7488	5.9372	5.888	5.5519	4.3923	5.033	3.8673	3.2224	3.2224
S2_L_T1046	6.958	6.4148	6.4729	6.24	5.1293	4.5636	3.9928	3.2224	3.2224
S2_L_T1047	6.9384	6.4332	6.4519	6.2149	6.0298	5.7457	3.9928	3.2224	3.2224
S2_L_T1051	7.7137	7.0716	7.2713	6.6299	6.4319	5.9291	5.3147	3.3278	3.6495
S2_L_T1059	7.1913	6.6685	6.9938	6.7218	6.3923	5.7457	4.6558	3.2224	3.3091
S2_L_T1067	6.8362	6.3389	6.4937	5.9366	5.5443	4.7211	3.4078	3.2224	3.2224
S2_L_T1075	8.0332	7.3769	7.4305	7.1893	6.4319	5.9505	4.8002	3.2224	3.402
S2_L_T1076	5.506	5.5564	6.0649	5.382	4.6818	4.3226	3.2224	3.2224	3.2224
S2_L_T1079	6.364	5.622	5.4088	4.7743	4.3923	4.1112	3.8673	3.2224	3.2224
S2_L_T108	5.9979	4.5912	5.0649	4.6299	4.6818	3.4483	3.2224	3.2224	3.2224
S2_L_T1080	5.8795	5.1751	5.1193	4.9055	4.8074	4.3226	4.1083	3.2224	3.2224
S2_L_T1081	6.209	5.622	5.2713	4.8414	4.0298	3.7702	3.4078	3.2224	3.2224
S2_L_T1088	6.9185	6.174	6.0369	5.2889	5.1293	4.8173	3.4078	3.2224	3.2224
S2_L_T109	6.142	5.4157	5.1193	5.1369	4.3923	4.3226	3.2224	3.2224	3.2224
S2_L_T1090	7.6184	7.0599	7.3531	6.8577	6.5078	6.0725	4.9314	3.2224	3.9247
S2_L_T1097	7.1913	6.5217	6.8402	6.3593	5.6147	5.5069	4.2152	3.2224	3.2224
