id	1hr	2hr	3hr	4hr	5hr	6hr	7hr	9hr
S3_H_T5482	5.9689	5.7558	6.0276	5.6407	4.8363	4.491	3.2849	2.5867
S3_H_T5490	5.6629	5.1248	5.187	4.943	4.2205	3.5849	3.5839	2.5867
S3_H_T5504	6.9781	7.3374	7.381	7.1727	6.7039	6.5834	5.6263	3.1821
S3_H_T5508	2.6725	4.2733	5.4981	5.2635	5.6696	5.3386	3.8314	2.7386
S3_H_T5509	4.5319	4.5923	5.6498	4.7513	5.1198	4.8318	2.9073	2.5867
S3_H_T5535	5.7295	6.0444	6.4558	6.109	6.1191	5.3386	5.1368	3.224
S3_H_T554	5.7295	6.1934	6.5163	6.8124	6.3561	6.3908	5.0417	2.9527
S3_H_T5542	6.0751	5.7874	6.2337	6.109	6.0397	5.628	5.0085	2.7386
S3_H_T5560	6.1741	6.3497	6.281	5.7473	5.3123	5.2276	4.4896	2.7386
S3_H_T5586	3.8831	5.0223	5.3729	5.565	5.4415	5.1073	3.9053	2.5867
S3_H_T5588	5.8541	5.9637	5.942	5.7127	5.3123	4.8318	4.3901	2.5867
S3_H_T5592	5.2287	5.7235	5.4981	5.4005	4.4008	4.1693	3.3916	2.6797
S3_H_T5595	6.15	6.2398	6.7186	6.6386	6.6335	6.1982	5.7913	4.5375
S3_H_T5601	2.9208	2.5867	4.7898	5.1121	5.4415	5.7129	3.9053	2.5867
S3_H_T5604	4.3743	5.0223	5.9711	6.376	6.3778	6.6919	4.67	3.876
S3_H_T562	3.1325	4.5189	5.9711	5.6034	5.56	5.4416	4.5368	2.6797
S3_H_T5624	5.8541	5.9073	5.787	6.2119	5.9266	5.9411	5.1968	3.6182
S3_H_T5638	5.318	5.5865	5.2358	4.8819	4.7722	3.9065	3.1697	2.5867
S3_H_T5640	5.2287	5.8486	6.2095	6.0547	5.3997	5.2842	4.7919	3.0016
S3_H_T5642	5.4021	6.1934	7.1332	6.2845	6.3991	6.4414	5.6043	4.0719
S3_H_T5648	6.023	5.6567	6.055	5.8143	5.9843	5.5378	5.1368	3.5209
S3_H_T5664	5.4815	5.1734	5.9123	5.4005	5.4821	5.5378	4.5368	2.8496
S3_H_T5675	4.8033	4.7924	5.4576	5.1644	4.3134	4.584	2.9073	2.5867
S3_H_T5676	4.1	3.977	5.0842	5.2635	5.4821	5.671	4.2268	2.5867
S3_H_T5680	5.9689	5.622	6.4964	6.2845	6.3117	5.628	5.1968	3.4166
S3_H_T5681	5.5568	4.5923	5.2829	4.8181	4.4831	3.5849	2.9073	2.5867
S3_H_T5688	4.2885	4.3599	5.6853	5.9692	5.56	4.6715	4.2268	2.7952
S3_H_T5694	4.674	4.2733	5.4981	5.4434	5.3123	5.391	4.5826	3.1821
S3_H_T5704	4.2885	4.6621	5.5759	5.3106	4.4008	4.491	3.7535	2.5867
S3_H_T5718	2.5867	2.5867	4.1409	5.0016	5.0674	5.7129	3.5839	2.5867
S3_H_T5722	5.274	4.8534	5.4159	5.3106	4.7052	4.3915	3.8314	3.487
S3_H_T5728	4.674	4.9682	5.4981	5.7473	4.8976	5.2276	4.1066	3.487
S3_H_T5739	5.6629	5.2205	5.187	5.0579	5.013	3.9065	3.1697	2.5867
S3_H_T5751	5.8541	6.2168	6.7691	6.9226	6.3117	5.793	5.0741	3.0016
S3_H_T5756	6.3109	6.4714	6.3267	6.4827	5.9557	5.391	3.9756	2.6797
S3_H_T5771	7.557	7.1434	6.4964	6.5431	5.7382	5.8689	4.9399	4.2645
S3_H_T5772	5.593	5.1734	4.9149	4.6813	4.1211	3.7547	3.9756	2.5867
S3_H_T5779	4.922	5.1734	5.3729	5.6407	5.3997	5.3386	3.3916	2.7952
S3_H_T5782	5.1335	5.1248	5.7539	5.8466	5.5216	5.391	4.8303	3.2646
S3_H_T5783	6.908	6.5286	6.281	5.9092	5.9266	5.1073	4.5368	3.0016
S3_H_T5809	6.9223	6.5655	6.2575	6.462	5.9266	5.4416	5.3634	3.1821
S3_H_T5817	5.8541	5.0744	5.787	5.3106	5.0674	5.2276	4.1066	2.6797
S3_H_T5824	6.6911	6.3707	5.6133	5.4005	5.3123	5.1073	4.0426	2.5867
S3_H_T5826	3.3171	3.6038	5.4159	5.6034	5.3997	5.7535	4.9746	3.6182
S3_H_T5827	4.1	3.7392	5.6853	5.565	5.6696	6.0753	4.9746	3.5541
S3_H_T5830	3.8831	4.8534	5.7539	5.7127	5.7714	5.7535	4.5826	3.5541
S3_H_T5834	6.8789	6.2398	6.2095	5.8143	5.5216	4.3915	4.3901	2.5867
S3_H_T5838	6.4358	6.2848	6.304	5.9092	5.4415	4.9058	4.2268	2.5867
S3_H_T5843	6.1005	6.1208	5.5759	5.9692	5.1198	5.391	4.7524	3.0489
S3_H_T5847	5.6284	5.5502	5.187	4.7513	4.4008	3.9065	2.9073	2.5867
S3_H_T5871	6.6401	6.1454	6.3927	5.8143	5.8968	5.2276	5.31	3.0489
S3_H_T5877	7.68	7.6439	7.3481	6.9821	6.7039	6.6278	5.6694	4.0719
S3_H_T5879	5.4423	5.3947	5.942	5.9982	5.8355	5.7129	5.31	3.7093
S3_H_T5881	6.5135	5.8783	6.3267	6.3536	5.9843	5.7129	4.7118	3.224
S3_H_T5884	5.7617	5.0744	5.4576	4.7513	4.7722	4.2847	3.9053	2.5867
S3_H_T5887	3.9956	3.977	5.5375	5.8782	5.2665	5.8315	4.6269	3.5209
S3_H_T5894	6.2212	6.6192	6.5163	6.376	6.3561	6.3908	5.6904	3.6796
S3_H_T5909	6.5691	6.7692	7.4754	7.1854	6.4409	6.4661	5.5127	4.0253
S3_H_T5915	5.5568	5.3531	5.187	5.0016	4.4831	3.7547	3.4909	2.5867
S3_H_T592	5.4815	5.9911	5.5759	6.0267	5.7043	5.628	3.8314	2.7386
S3_H_T5926	2.5867	3.6038	5.2358	5.6407	5.4821	5.5836	4.7919	2.9021
S3_H_T5931	3.761	4.3599	5.3729	5.6034	5.2192	4.9762	3.9756	3.0947
S3_H_T594	2.5867	2.5867	4.4195	4.1703	4.6349	6.1381	3.5839	2.6183
S3_H_T5940	3.1325	3.099	5.787	5.8466	5.9557	6.0753	3.3916	3.4166
S3_H_T5942	5.4423	5.9073	6.2337	5.6771	5.4821	4.2847	4.7524	2.6183
S3_H_T5953	5.274	5.2661	6.2337	6.5627	6.3117	6.3648	5.1671	3.7951
S3_H_T5958	2.5867	3.977	5.1365	6.0547	5.9266	6.4414	5.5362	3.4522
S3_H_T5960	2.5867	2.5867	5.1365	4.5303	5.3123	5.9411	3.3916	2.5867
S3_H_T5965	2.6725	2.6264	5.2358	4.0643	5.634	5.5378	4.3377	2.5867
S3_H_T5976	3.761	5.1248	6.5932	6.1614	6.4202	6.9053	5.44	4.0253
S3_H_T5980	6.3747	6.432	6.1084	5.4005	4.8976	4.6715	2.9073	2.5867
S3_H_T5984	6.4945	6.5286	6.4558	6.2845	5.1198	4.6715	3.3916	2.7952
S3_H_T5991	5.9962	6.2398	6.1849	5.4005	5.013	5.0432	4.4896	2.5867
S3_H_T5999	5.1335	5.3531	5.72	5.8782	5.2192	5.5378	4.5826	2.5867
S3_H_T6011	3.4807	3.2876	5.5375	5.9395	5.9843	6.0098	5.1368	4.0253
S3_H_T6048	5.9689	5.5502	5.72	5.0016	5.0674	4.7539	3.4909	2.5867
S3_H_T6049	2.5867	2.882	5.2358	5.7473	6.4202	7.4413	5.0741	4.3614
S3_H_T6069	4.8638	5.1734	5.787	5.4005	5.3566	4.7539	4.0426	2.5867
S3_H_T6071	4.1973	4.3599	5.3729	5.2635	5.634	5.4905	4.5368	2.6183
S3_H_T6073	5.4815	5.7874	5.4981	5.6407	5.634	4.584	4.3901	2.5867
S3_H_T6077	4.6047	5.0744	6.1084	6.2119	5.56	5.9758	4.9043	3.487
S3_H_T6080	6.2441	6.432	5.9996	4.943	5.634	5.628	3.7535	2.5867
S3_H_T6092	3.9956	4.3599	5.4981	4.8181	5.0674	4.9762	4.5368	2.7386
S3_H_T6097	5.0835	5.5128	5.2829	5.0579	5.1704	4.1693	2.9073	2.5867
S3_H_T6102	4.2885	4.3599	5.4981	5.6034	5.56	5.4905	5.0085	3.6182
S3_H_T611	4.1973	4.3599	5.9711	5.5256	5.3566	5.8315	4.7118	4.0946
S3_H_T6114	2.6725	2.882	5.4576	5.6034	5.5975	5.8689	4.6269	3.3041
S3_H_T6122	4.2885	4.1811	5.9711	5.7812	5.4415	6.4163	5.4149	4.117
S3_H_T6129	3.8831	5.8783	5.6498	5.3106	4.8976	4.491	3.8314	2.7952
S3_H_T6161	2.5867	2.5867	2.9301	4.7513	5.013	5.793	4.1066	3.2646
S3_H_T6167	6.1978	6.3707	7.0674	6.8124	6.7378	6.6708	5.5592	4.7528
S3_H_T6175	4.3743	3.977	5.2829	5.8466	5.2192	5.5378	4.7118	3.5209
S3_H_T6176	5.7932	5.3531	5.8194	5.2148	5.1704	4.2847	4.2268	2.5867
S3_H_T6186	5.7617	5.4745	5.942	5.3106	5.3566	5.4416	4.4896	2.5867
S3_H_T6191	5.9126	5.1734	4.7898	4.6078	4.7722	3.1705	2.5867	2.5867
S3_H_T6192	5.7617	5.622	5.8194	5.4434	5.3997	4.3915	3.9756	2.5867
S3_H_T62	4.1973	3.7392	5.6853	5.1644	5.1198	5.3386	3.6712	2.5867
S3_H_T621	6.3747	6.3707	7.1203	6.9966	6.2186	6.3383	5.6694	3.5865
S3_H_T6213	5.1335	5.3947	5.3286	5.9982	5.3123	5.5378	4.4407	2.5867
S3_H_T6218	5.9689	6.5286	6.8497	6.7281	5.8968	5.7535	4.9399	3.5865
S3_H_T6224	2.5867	4.0827	5.2829	5.565	5.013	5.4416	4.5368	3.4166
S3_H_T6225	6.3109	6.3707	6.8807	6.9674	6.6335	6.1684	5.1671	3.767
S3_H_T6237	5.274	5.5502	5.5375	5.4434	5.7714	4.584	3.7535	2.5867
S3_H_T6258	5.2287	5.5128	5.3286	5.4851	4.8363	4.9058	4.0426	3.0016
S3_H_T6261	2.5867	2.882	4.9149	5.4005	5.2192	5.793	3.1697	2.5867
S3_H_T6265	6.7404	6.6192	6.3927	6.109	5.3123	4.491	3.6712	2.6797
S3_H_T6276	5.6284	6.0703	6.4964	6.5031	6.6866	6.0098	5.2545	3.5209
S3_H_T6290	6.3325	6.4518	6.414	6.1614	5.9843	6.1381	5.4646	3.9772
S3_H_T6301	5.2287	5.4352	6.1084	5.5256	5.8665	5.7535	5.0417	3.1391
S3_H_T6313	4.3743	4.8534	6.2575	6.6929	7.0119	6.8122	5.6263	4.5375
S3_H_T632	5.9962	6.1208	6.4763	6.109	6.1446	5.8315	5.1058	3.7093
S3_H_T6323	2.5867	2.6264	4.7229	4.7513	4.7052	5.793	2.7558	2.5867
S3_H_T6325	3.3171	3.977	4.2398	4.7513	5.3566	5.5378	4.3901	3.224
S3_H_T6330	7.0709	7.1434	6.5932	6.5627	6.4409	5.7535	5.0741	3.6796
S3_H_T6335	2.5867	3.2876	5.3286	5.1644	5.4821	5.7535	4.2833	2.5867
S3_H_T634	5.4423	5.2661	5.5375	5.5256	5.4821	5.5836	4.2833	3.2646
S3_H_T6348	4.2885	5.2205	6.2095	6.2119	5.8355	5.793	4.5368	2.8496
S3_H_T6351	6.3538	6.018	6.1598	6.0821	6.3561	6.1684	5.9217	4.836
S3_H_T6356	5.9689	6.0444	6.1849	6.2845	6.0397	6.3908	5.2545	3.7951
S3_H_T6367	5.824	6.5098	6.6118	6.6012	6.5014	6.2839	5.9037	4.4869
S3_H_T6372	5.4815	5.2205	5.0842	5.0579	4.1211	4.7539	3.4909	2.5867
S3_H_T6373	5.274	5.3947	5.187	5.0579	4.0144	4.0439	3.1697	2.5867
S3_H_T6379	4.5319	5.0223	6.1849	5.8143	5.634	5.9055	5.0085	3.3801
S3_H_T6386	6.0493	6.1454	6.281	6.4827	6.5404	6.3114	5.226	4.0015
S3_H_T6387	4.5319	5.3102	5.3729	5.9692	5.8355	5.4905	4.3377	3.1821
S3_H_T639	5.5197	5.8486	5.4981	5.0016	5.3566	4.584	3.9053	2.5867
S3_H_T6392	5.3606	5.5128	5.5759	6.1354	6.0397	5.5378	5.3894	3.0947
S3_H_T6393	5.6284	5.8486	5.9711	5.4005	5.1704	4.6715	3.9756	2.6183
S3_H_T64	5.6284	5.5502	5.7539	5.4005	5.4415	5.1687	4.2833	2.5867
S3_H_T6405	6.9223	7.3794	7.2085	6.7106	6.5595	5.9758	5.6694	4.0015
S3_H_T6407	5.0835	4.9119	5.7539	5.4434	4.4008	4.8318	3.8314	3.0947
S3_H_T6409	6.8642	6.5472	6.7691	6.6569	6.0123	5.1687	4.4896	2.5867
S3_H_T6411	4.2885	4.9119	5.787	5.4005	5.9557	5.628	4.4896	2.5867
S3_H_T6412	4.7401	5.5128	6.1084	5.1644	5.1198	5.1073	4.4896	3.0947
S3_H_T6416	5.7295	5.622	5.4159	5.3106	5.2665	5.3386	4.168	2.6183
S3_H_T6429	7.6286	7.5912	7.88	7.3181	7.2656	6.8313	6.452	4.5864
S3_H_T6452	5.5568	6.1934	6.8807	6.4196	6.4409	6.2559	4.8678	3.0947
S3_H_T6459	4.3743	4.3599	5.6853	5.1121	5.56	3.7547	3.8314	2.5867
S3_H_T6466	5.274	6.0958	7.2915	7.1207	7.2539	7.514	6.2399	5.2238
S3_H_T6473	2.5867	3.2876	5.6498	5.4851	5.3123	5.793	4.0426	2.5867
S3_H_T6492	3.9956	4.4416	5.3729	5.6034	5.1198	4.3915	4.0426	2.9527
S3_H_T6494	5.4815	5.0744	5.72	4.6813	5.1198	4.491	4.3377	2.8496
S3_H_T6510	6.6401	5.8486	6.055	5.9982	5.4821	4.0439	4.2268	2.6183
S3_H_T6512	5.318	5.4352	4.9735	5.565	4.9564	4.3915	4.168	2.5867
S3_H_T6517	5.5197	5.2205	4.3324	3.8257	3.3157	2.5867	2.5867	2.5867
S3_H_T6525	4.9778	5.5865	5.5759	4.8181	4.2205	3.7547	3.0445	2.5867
S3_H_T6528	5.3606	5.6567	5.8194	5.7473	5.5975	4.9058	3.9053	2.5867
S3_H_T6541	7.4226	7.5271	7.9401	7.7271	7.7036	7.3907	6.8853	5.7527
S3_H_T6542	5.7932	5.9358	6.5932	6.6386	5.9557	6.1381	5.0741	3.487
S3_H_T6545	3.8831	4.5189	5.6853	5.6407	5.3997	6.0098	4.2833	3.2646
S3_H_T6546	6.3538	6.2398	6.6118	5.9092	6.5014	6.2273	5.0417	3.8495
S3_H_T6555	6.023	5.6905	5.4159	4.8819	4.8976	4.2847	3.5839	2.5867
S3_H_T6563	3.4807	4.0827	5.4576	4.7513	5.3123	5.391	3.5839	2.6183
S3_H_T6568	5.5197	5.622	6.4964	6.462	6.0931	6.0753	5.2545	4.2031
S3_H_T6572	5.274	5.1248	4.8537	5.1121	5.4415	3.9065	3.7535	2.5867
S3_H_T6576	3.4807	3.7392	5.0842	4.8819	5.8968	5.4416	4.5826	3.487
S3_H_T6580	2.9208	3.6038	5.72	5.3106	6.1191	6.3114	4.4407	3.1391
S3_H_T6584	6.9644	6.3707	6.7186	6.398	6.289	5.9055	5.8486	4.0719
S3_H_T6608	5.6629	5.5865	5.6853	5.2148	5.0674	4.0439	3.4909	2.5867
S3_H_T6609	4.2885	4.9682	6.8339	7.0251	6.9697	6.9927	5.3894	4.117
S3_H_T6615	5.0835	5.5128	5.851	5.4434	5.5216	5.0432	4.67	2.7952
S3_H_T6621	3.4807	4.6621	5.787	5.2148	5.1704	4.3915	3.4909	2.5867
S3_H_T6638	6.0751	5.7558	6.0276	5.6407	6.0123	5.4905	5.3894	4.2239
S3_H_T665	5.8837	5.7558	6.2095	6.2119	5.4821	4.584	4.1066	2.6797
S3_H_T6655	6.2441	6.3067	6.7356	6.5031	6.334	5.5378	4.7524	3.0947
S3_H_T6659	4.3743	4.6621	5.8194	4.943	5.4821	5.5378	4.9043	3.3426
S3_H_T6677	2.5867	2.5867	4.2398	4.7513	5.7043	6.107	4.1066	3.0947
S3_H_T6682	3.4807	4.1811	5.3729	5.565	5.3997	5.7129	4.5826	2.5867
S3_H_T6683	6.7565	6.1934	5.5759	5.7473	5.0674	4.6715	4.4896	2.5867
S3_H_T6690	6.1978	5.9073	6.1343	6.0821	6.3117	6.1684	5.3894	3.876
S3_H_T6706	4.9778	5.3947	5.2358	5.6407	4.3134	3.9065	3.4909	2.5867
S3_H_T6717	5.0835	4.6621	5.4981	5.0016	5.5975	4.6715	3.6712	2.5867
S3_H_T6719	5.5197	5.8783	5.6498	5.565	5.1704	4.7539	4.2268	3.5209
S3_H_T6720	4.4552	4.1811	5.6133	5.6771	5.1704	5.8689	3.7535	2.5867
S3_H_T6729	5.1819	5.4352	4.5015	4.4483	4.561	4.0439	2.5867	2.5867
S3_H_T6734	3.4807	4.1811	5.2829	5.6771	5.3123	5.8315	4.1066	3.4522
S3_H_T6736	5.6284	5.6567	5.3286	5.1644	5.0674	4.584	3.8314	3.0489
S3_H_T6737	5.5197	5.3102	5.3286	4.6813	4.561	4.2847	3.1697	2.5867
S3_H_T6756	4.9778	5.2661	5.4576	5.7127	5.2192	5.3386	4.4896	2.5867
S3_H_T6770	6.0751	5.8486	5.6133	5.8143	5.013	5.2842	4.0426	2.5867
S3_H_T6774	5.4021	5.6905	6.304	5.9395	5.5975	4.7539	4.1066	2.5867
S3_H_T6778	6.3325	6.3497	5.8194	5.6407	5.3123	5.3386	4.7919	3.487
S3_H_T6783	5.593	5.622	5.787	5.9395	5.6696	5.793	4.6269	3.1821
S3_H_T6785	2.5867	2.5867	4.2398	4.8819	5.1198	6.0098	3.4909	3.1391
S3_H_T6790	6.7242	6.2398	6.055	5.9982	5.3997	5.4416	4.168	2.5867
S3_H_T6796	5.3606	5.6567	5.2829	5.3106	4.9564	4.491	4.4896	2.9527
S3_H_T6798	2.5867	2.882	4.6528	5.6034	6.1191	6.6058	4.4896	2.9021
S3_H_T6808	6.7881	6.5472	6.7856	6.398	6.2186	5.7535	5.4149	4.0015
S3_H_T6809	3.3171	4.6621	5.8194	5.7127	5.2192	5.4905	4.168	3.0489
S3_H_T6816	6.3109	6.4518	6.349	6.2845	6.0123	5.7535	4.8303	3.4166
S3_H_T6819	6.023	5.9358	6.7856	6.6929	6.3117	5.7535	4.8678	3.0016
S3_H_T6824	5.1819	5.6567	6.7525	6.9074	6.6335	6.4414	6.2541	4.7811
S3_H_T6830	6.4158	5.7235	5.4576	5.7812	5.1704	4.6715	4.1066	2.5867
S3_H_T6854	2.5867	2.6264	4.3324	4.6813	5.4415	5.1687	3.1697	2.6797
S3_H_T6872	4.9778	5.8486	6.1343	5.9692	5.5975	5.4905	4.67	2.5867
S3_H_T6881	5.274	5.0744	5.4159	5.565	5.0674	5.0432	4.1066	2.5867
S3_H_T6894	3.3171	4.4416	5.851	5.8466	5.8355	6.3908	5.6043	4.767
S3_H_T6895	6.7724	6.9615	6.8807	6.6569	6.1446	6.1684	4.8678	3.4166
S3_H_T6905	5.0835	5.0223	5.5375	5.1121	4.0144	3.1705	2.7558	2.5867
S3_H_T6908	4.674	4.8534	6.1849	6.4196	6.3778	6.4903	5.31	3.767
S3_H_T6916	3.9956	4.3599	5.4981	5.4005	5.7714	5.4905	4.5826	3.0489
S3_H_T6921	6.9781	6.6878	6.6482	5.9982	5.56	4.7539	4.7118	2.8496
S3_H_T6932	5.8541	6.3707	6.6838	6.462	6.597	6.0753	5.3634	4.0488
S3_H_T6941	5.4423	4.6621	4.0346	4.1703	3.3157	2.5867	3.0445	2.5867
S3_H_T6952	3.9956	4.8534	6.1084	5.9395	5.8665	5.5836	4.4896	2.6183
S3_H_T6958	3.761	3.6038	4.8537	5.4851	4.7052	5.1073	4.5368	2.9021
S3_H_T6963	5.7295	5.9073	7.0125	6.62	5.7043	5.1073	4.5368	2.7952
S3_H_T6972	3.6276	4.2733	4.9149	5.0016	5.4821	5.391	3.9756	2.5867
S3_H_T6981	5.7617	5.5128	5.6133	5.8143	5.2665	5.4905	4.1066	2.9021
S3_H_T6986	5.8541	5.9073	5.4981	5.9395	5.3566	5.7129	4.9399	3.3801
S3_H_T70	2.9208	2.882	5.4576	5.4005	4.7722	5.391	3.9756	2.5867
S3_H_T7009	4.6047	5.1734	6.1343	6.1869	5.8968	5.9411	4.5368	3.3801
S3_H_T7011	5.4815	5.1734	4.4195	4.0643	4.3134	3.1705	2.9073	2.5867
S3_H_T7034	5.7617	5.3531	5.5759	4.8819	4.4008	4.2847	3.5839	2.5867
S3_H_T7041	6.5323	6.8005	6.1084	6.4196	6.0667	5.391	5.4646	3.767
S3_H_T7044	4.4552	3.4543	5.5375	5.4434	5.1198	5.5836	3.8314	2.5867
S3_H_T7045	5.7295	5.2661	5.3729	5.565	5.5216	4.6715	3.4909	2.5867
S3_H_T7049	5.318	5.1734	6.1849	5.6771	5.0674	5.1687	4.1066	2.5867
S3_H_T7050	7.8393	7.8966	7.6202	7.542	7.4712	7.2272	6.5358	4.6337
S3_H_T7054	4.2885	4.7288	5.882	5.6407	4.9564	5.0432	3.6712	2.5867
S3_H_T706	2.5867	3.6038	5.1365	5.4005	5.4415	5.2842	4.4407	3.2646
S3_H_T7065	6.3954	6.1934	6.349	6.1614	5.8038	5.0432	4.3377	2.5867
S3_H_T7069	5.593	4.9682	5.3286	5.1121	4.8363	5.1073	4.2268	2.5867
S3_H_T7073	3.3171	3.977	5.2358	5.4005	5.8038	6.0429	4.168	2.5867
S3_H_T7079	6.4752	6.5836	7.0539	6.7453	6.4614	6.4163	6.008	3.8225
S3_H_T7084	5.4815	5.1248	5.0299	5.2635	4.2205	4.491	3.2849	2.5867
S3_H_T7085	6.0493	5.4745	6.0276	5.7473	5.4821	5.3386	4.5826	2.5867
S3_H_T7093	6.2212	5.5865	6.1343	5.8466	5.9557	5.5378	4.9399	3.0947
S3_H_T7106	2.6725	4.4416	6.1598	5.7812	6.289	6.4414	4.8678	3.6182
S3_H_T7123	4.4552	4.7924	5.4576	4.2691	3.7739	3.5849	2.9073	2.5867
S3_H_T7128	5.7932	5.5502	6.371	5.9395	5.2665	5.391	4.4896	3.0489
S3_H_T7138	6.3747	6.0958	6.2095	5.9692	5.6696	5.5836	5.0085	3.4166
S3_H_T714	5.1335	5.3947	6.1598	5.6034	5.3123	5.2276	4.9746	3.224
S3_H_T7147	5.1335	5.5128	6.1084	5.9982	5.8355	6.1982	5.1968	3.6492
S3_H_T7151	5.7295	6.0703	6.4558	6.2365	6.1446	6.1381	5.3634	4.3234
S3_H_T7166	4.8638	4.7924	5.7539	5.565	5.7043	5.1073	4.3901	3.0947
S3_H_T7167	5.824	5.7235	5.942	5.3563	5.013	5.1687	3.9756	3.3041
S3_H_T7175	2.9208	3.6038	5.2829	5.4434	5.3566	5.7535	4.6269	2.6797
S3_H_T7184	6.6573	6.1696	5.882	4.8819	4.1211	4.1693	3.1697	2.5867
S3_H_T7187	5.5568	5.5128	5.5759	5.4005	4.8976	4.9058	3.4909	2.5867
S3_H_T7190	4.4552	4.7288	6.2575	6.109	5.7382	5.2276	4.2268	2.8496
S3_H_T7195	6.289	5.9358	6.1598	5.7127	5.3123	4.9058	3.5839	2.5867
S3_H_T7199	4.922	5.2661	5.4576	5.2635	4.2205	4.584	3.7535	2.7386
S3_H_T72	2.5867	2.5867	3.92	4.4483	4.7052	6.0429	3.6712	2.5867
S3_H_T7204	4.3743	4.7288	5.8194	5.8143	5.8038	5.391	3.9756	3.5865
S3_H_T7209	4.2885	4.9119	5.5375	5.4005	5.1198	5.4905	4.0426	2.5867
S3_H_T7210	8.2271	8.0281	7.7092	7.5321	7.0663	6.6278	6.0412	4.3425
S3_H_T7217	5.6629	4.9119	5.3286	4.8819	4.561	3.9065	3.8314	2.6797
S3_H_T7220	5.0835	5.4352	6.4351	6.2365	5.5216	5.3386	4.4896	2.9527
S3_H_T7234	2.5867	2.6264	5.2358	5.3563	5.9557	6.5141	4.3377	3.6492
S3_H_T7235	5.8837	5.1248	5.787	4.3615	3.1238	3.3925	2.5867	2.5867
S3_H_T7238	5.4021	5.5865	5.5375	5.6034	4.7722	4.8318	3.0445	2.5867
S3_H_T7243	3.761	4.2733	5.4576	5.5256	5.6696	5.7535	3.9756	2.5867
S3_H_T7255	5.274	5.5128	6.0819	5.9395	5.7714	5.0432	4.4896	3.0947
S3_H_T7259	5.6629	5.8783	6.0276	5.4005	5.56	5.391	4.5368	2.6183
S3_H_T7262	5.2287	4.9682	5.3286	5.4851	4.4008	4.1693	4.5368	2.6183
S3_H_T7265	4.4552	4.8534	6.2575	5.8143	5.3566	5.671	4.6269	3.0016
S3_H_T7317	4.6047	4.7924	6.1343	6.1354	6.3117	6.3383	5.4646	3.9275
S3_H_T7323	5.1335	5.0744	5.5375	5.565	5.6696	5.1073	4.67	3.4166
S3_H_T7329	5.4423	5.1248	5.5759	4.7513	4.7052	4.6715	3.1697	2.5867
S3_H_T7344	7.3609	6.8462	6.9407	6.8124	6.1944	6.107	5.3894	3.6492
S3_H_T7354	6.4358	6.3497	6.8497	6.6929	5.56	4.8318	4.6269	2.5867
S3_H_T738	8.0165	7.7439	7.9028	7.1339	6.7039	6.1381	5.6263	3.7385
S3_H_T7383	5.7295	5.5502	6.0276	5.1121	5.2192	5.0432	4.0426	2.5867
S3_H_T7386	3.6276	3.977	5.6853	5.7812	5.4821	5.1687	3.9756	2.5867
S3_H_T739	6.5691	6.3067	6.4351	6.1869	5.5975	5.793	4.7919	2.9021
S3_H_T7393	4.8033	4.8534	5.3729	5.6034	5.3997	4.9058	4.3901	2.8496
S3_H_T7396	2.5867	4.2733	5.6133	5.1644	5.2665	5.5378	3.9756	2.5867
S3_H_T7397	2.5867	3.977	5.5375	5.5256	5.3566	5.1687	3.9053	2.7952
S3_H_T7399	5.1335	6.018	6.8497	6.7281	6.7039	6.7928	5.7717	4.4869
S3_H_T740	2.6725	2.6264	5.2829	5.4434	5.9557	5.8689	4.168	2.8496
S3_H_T7403	6.023	5.6905	6.1849	5.5256	4.7052	4.2847	3.0445	2.5867
S3_H_T7423	4.8033	5.0744	5.4576	5.6034	5.1198	5.2276	4.5826	2.7386
S3_H_T7429	3.9956	4.2733	5.6853	5.0579	4.4831	5.1687	3.9756	3.0016
S3_H_T7432	5.274	5.6905	5.187	5.1644	5.2192	3.7547	3.0445	2.5867
S3_H_T7457	4.5319	4.5923	5.1365	5.1121	5.4821	4.3915	4.1066	2.7386
S3_H_T7462	2.5867	2.5867	4.8537	4.943	5.2192	5.5836	4.3901	3.4166
S3_H_T7514	5.274	5.0223	5.787	5.565	5.4415	4.7539	3.9053	2.5867
S3_H_T752	6.1005	5.5502	5.72	4.8819	4.9564	4.0439	4.168	3.3801
S3_H_T7529	5.318	4.7288	5.6498	4.943	4.6349	4.491	3.8314	2.5867
S3_H_T7545	5.824	5.6905	5.3729	5.1644	4.7722	4.1693	3.5839	2.5867
S3_H_T7546	6.0493	6.018	7.1073	6.7959	6.4614	6.3648	5.4646	4.2031
S3_H_T7552	2.6725	2.6264	5.0842	5.4434	5.634	5.9411	4.2833	2.8496
S3_H_T7553	7.6021	7.4304	7.6918	7.1075	6.9114	6.3383	5.3369	4.0015
S3_H_T7565	4.8638	5.622	6.414	6.5431	6.6335	7.0096	6.008	4.2031
S3_H_T7569	3.9956	4.2733	4.7898	5.565	4.0144	4.584	3.4909	2.5867
S3_H_T757	5.3606	5.0223	5.6498	4.943	5.2665	4.2847	3.9756	2.6183
S3_H_T7595	6.3325	6.0958	6.371	5.7127	5.8038	5.391	4.5826	3.1821
S3_H_T7599	5.4423	5.5502	6.4964	6.3079	6.5404	6.0753	5.0741	4.3984
S3_H_T7609	6.1741	5.4352	5.9123	5.4005	5.2665	4.491	4.2833	2.5867
